x,y,kelas
3.6076915,0.013533313,1.0
3.2554562,-0.15759288,1.0
3.709502,1.4005398,1.0
4.885064,2.6124227,1.0
2.6168666,0.011126366,1.0
2.0331912,0.02144567,1.0
3.7246735,0.93881005,1.0
3.3072114,0.6178418,1.0
2.1822557,-1.1889352,1.0
2.1553497,0.18113956,1.0
2.555946,-0.75395954,1.0
3.318496,0.9717042,1.0
3.6609116,-0.29811183,1.0
2.1698384,0.09715131,1.0
3.100038,0.00998252,1.0
2.701054,0.50164896,1.0
2.5148225,-0.062157147,1.0
4.214202,0.35570714,1.0
1.2397846,-0.23424658,1.0
3.201505,-1.5030848,1.0
3.5931768,0.18251036,1.0
3.6447494,1.9453365,1.0
4.026846,-0.32729825,1.0
2.8473544,1.9668493,1.0
1.8740313,-0.55623,1.0
2.676251,0.6405641,1.0
4.9693108,0.9700108,1.0
3.0338135,-1.4060117,1.0
3.096416,-0.2633174,1.0
2.4643278,0.977894,1.0
3.1171982,1.3519533,1.0
2.7405124,-0.32801124,1.0
4.8277574,1.3706907,1.0
3.6533701,1.3943473,1.0
3.7099636,0.03847191,1.0
2.492786,0.7287923,1.0
4.763749,-0.72209185,1.0
1.2568375,-0.633189,1.0
3.413299,-0.07182334,1.0
3.5902386,0.0691663,1.0
3.1090362,-0.49790123,1.0
2.7818484,1.0413684,1.0
3.477254,0.028776359,1.0
3.4243913,-0.35930428,1.0
3.211899,0.52495253,1.0
0.74165523,-0.27753803,1.0
5.039061,0.6987718,1.0
4.105507,2.0772858,1.0
2.2442994,0.82476455,1.0
3.6211002,-1.3461472,1.0
3.8244176,-0.19613606,1.0
1.7774938,-0.33333966,1.0
2.675583,0.25046813,1.0
3.6821191,1.6476643,1.0
3.0189552,-0.6188302,1.0
3.5737503,1.6861612,1.0
3.4152317,0.1733763,1.0
1.0938908,0.157322,1.0
3.440843,-1.1126246,1.0
2.764588,0.52979934,1.0
2.5555897,-0.5965259,1.0
3.3370895,0.3952124,1.0
2.9916003,-0.8564369,1.0
3.073062,-0.47323954,1.0
3.1081066,0.9820448,1.0
1.2608496,-0.3576449,1.0
3.8395736,0.28525633,1.0
2.0567439,-0.09940941,1.0
4.273231,0.57914233,1.0
2.8570304,-0.30652744,1.0
3.790467,0.4883242,1.0
2.5569303,-0.39219955,1.0
1.7627755,-1.114079,1.0
2.3742383,-1.3240113,1.0
2.6014383,-0.42772245,1.0
4.8874235,1.8703327,1.0
2.6102593,-0.05759265,1.0
3.0633087,0.8287873,1.0
3.9055133,0.2684256,1.0
4.2318764,0.12802683,1.0
2.199443,1.4832135,1.0
2.914076,0.2965221,1.0
3.6819897,0.17638673,1.0
0.93528605,-1.9961988,1.0
2.0900743,-0.6934635,1.0
3.6492133,0.4560527,1.0
3.8455806,1.6272858,1.0
4.3045936,-0.63977075,1.0
1.0070482,-0.037489414,1.0
1.5378102,-1.4761946,1.0
2.6752005,-0.31496665,1.0
4.102746,0.2586607,1.0
2.8804655,-0.00068350695,1.0
2.7900507,-0.05902923,1.0
6.2015595,1.772928,1.0
1.4179152,-1.502508,1.0
2.587154,0.18123342,1.0
5.382804,2.0589664,1.0
2.8898704,-1.1974201,1.0
4.4972115,-0.27596405,1.0
3.8446982,1.026498,1.0
3.3520617,-0.34806216,1.0
3.8672862,0.7141346,1.0
3.3904805,-0.12581395,1.0
2.5578666,-0.6083077,1.0
2.9288318,2.0124385,1.0
2.2909153,0.43002754,1.0
1.8578594,-0.88658303,1.0
3.2327275,1.5374715,1.0
4.7180414,0.2226408,1.0
4.4459643,0.58377993,1.0
1.2226012,-2.1371794,1.0
1.7636739,-0.5299359,1.0
3.5082777,0.6372118,1.0
2.7906513,-0.736567,1.0
2.5265844,-1.407024,1.0
2.698063,-0.058057003,1.0
5.3084044,1.038623,1.0
1.6188203,-1.021752,1.0
2.9709275,-0.3407349,1.0
3.629038,-0.75500554,1.0
3.6852736,1.3325589,1.0
2.8588793,0.3817208,1.0
2.6449928,0.6313453,1.0
3.7887728,1.3868924,1.0
2.3956916,-1.0037042,1.0
3.543687,-1.1250228,1.0
2.8631017,-1.3465779,1.0
4.0155845,1.3881427,1.0
1.7366006,-0.45842317,1.0
2.7007568,-0.29051268,1.0
3.5994842,0.63573194,1.0
1.4967114,-0.74273276,1.0
2.3692756,-1.7407801,1.0
3.2321663,0.5731866,1.0
3.6306138,0.40720123,1.0
4.45747,1.3264256,1.0
3.5735574,-0.05556635,1.0
3.6658103,-0.1543342,1.0
3.9679298,1.4309536,1.0
3.9967558,1.4788376,1.0
1.9853295,-2.763023,1.0
3.5028145,0.7847995,1.0
1.3972051,0.123417445,1.0
1.1797762,-0.17076136,1.0
3.4852846,0.27869108,1.0
2.408286,-0.33566794,1.0
3.0856082,1.2668763,1.0
2.8919055,1.664276,1.0
2.8306143,0.77443564,1.0
3.5897164,1.2281913,1.0
3.779295,1.1029642,1.0
2.6707125,0.03321107,1.0
4.4457073,-1.2101698,1.0
4.5367584,1.1594844,1.0
3.864133,-0.33439744,1.0
3.5376682,0.44836822,1.0
3.192027,0.26509994,1.0
5.693708,1.6023345,1.0
2.2986972,-0.52699935,1.0
3.5616653,-0.5837407,1.0
2.3082898,0.53910196,1.0
2.3771338,-0.16489372,1.0
2.38879,-0.45601752,1.0
2.5296834,1.4426609,1.0
3.6147017,1.3823947,1.0
3.797722,-0.50374913,1.0
3.2773921,-0.5993529,1.0
2.4174647,-0.14993963,1.0
1.6098768,-2.3008637,1.0
3.449015,-0.22111964,1.0
1.6557772,0.37893423,1.0
3.1478138,-1.0347903,1.0
1.5787698,-0.9601233,1.0
1.8526114,-1.202832,1.0
3.7140746,0.39765382,1.0
3.9770837,0.39896396,1.0
3.0110228,0.69278026,1.0
2.1127987,0.35619166,1.0
1.017267,-2.0088725,1.0
1.5438349,-0.84740436,1.0
3.8932443,-0.110445246,1.0
2.8133857,-0.84861284,1.0
4.262253,0.9476256,1.0
2.1090922,-1.3530353,1.0
3.6072912,-0.596864,1.0
4.038101,0.39404446,1.0
4.694808,0.98259753,1.0
3.796944,-0.09532729,1.0
2.8550851,0.20465174,1.0
3.065143,-0.10079103,1.0
3.8629847,-1.3331325,1.0
2.2120824,-0.88134116,1.0
3.0289793,-0.3528085,1.0
2.2231925,-0.060837768,1.0
5.381591,1.4630842,1.0
2.1625915,1.1060793,1.0
2.6271453,-0.545796,1.0
2.3045366,0.6450662,1.0
1.5165886,-0.39734048,1.0
4.1125307,1.1667396,1.0
2.4437807,-0.6007951,1.0
2.0226853,-2.0365825,1.0
3.0322816,0.45503348,1.0
2.1037595,-0.98499125,1.0
2.9957585,-1.7998147,1.0
3.475839,0.19614339,1.0
4.077114,1.2897376,1.0
4.4605575,0.31914175,1.0
4.0678134,-1.3070092,1.0
3.1188724,1.807802,1.0
4.138793,-0.041914202,1.0
3.754997,-0.15019245,1.0
3.0076585,-1.1333803,1.0
4.6011972,-0.087852,1.0
1.2354332,-1.1699558,1.0
3.9158785,1.5404944,1.0
4.091615,-0.66963834,1.0
3.723442,0.9282729,1.0
3.794694,0.71757835,1.0
4.611373,1.5521569,1.0
2.0604804,-0.06092055,1.0
4.276974,0.7476339,1.0
2.1811333,-0.49835756,1.0
3.349265,1.5146248,1.0
3.4379382,0.3636724,1.0
2.497321,-0.22466008,1.0
2.6814322,-0.73003983,1.0
3.4464147,0.34925663,1.0
2.6266613,-0.9514948,1.0
2.655514,-1.6806054,1.0
4.62968,-0.17076838,1.0
2.7178576,1.4266104,1.0
4.34639,-0.22402592,1.0
4.716874,0.65446484,1.0
3.4042742,0.37117735,1.0
3.8743598,-0.24918792,1.0
3.9437945,1.5450464,1.0
3.6893923,0.90465176,1.0
1.9254246,0.7822612,1.0
3.7337742,0.30717942,1.0
3.602158,-0.5267464,1.0
3.9750772,0.5228772,1.0
5.644433,2.5460365,1.0
3.2229276,-1.1013455,1.0
4.2302833,0.2709399,1.0
3.1297982,0.3907159,1.0
2.2332041,-0.4054266,1.0
2.8149023,0.36656332,1.0
2.2063606,0.11666,1.0
3.895558,0.012041943,1.0
2.443261,-1.8419282,1.0
4.110554,-0.29889557,1.0
6.3355494,0.36574024,1.0
2.2350981,-1.2723422,1.0
2.6436262,0.7325302,1.0
3.6915889,0.08988235,1.0
3.5603325,-0.80600584,1.0
3.5357208,0.6449233,1.0
3.9975224,0.07059927,1.0
3.1840785,-0.2746208,1.0
3.7478564,1.9028826,1.0
5.321199,2.4122226,1.0
3.7552757,0.053005688,1.0
2.7957332,-1.8703835,1.0
2.7522748,-0.30320713,1.0
2.0898178,0.046281207,1.0
3.6729,1.4318573,1.0
2.4642856,-2.095284,1.0
2.289086,-0.18718238,1.0
2.1957898,-1.1831571,1.0
2.7745435,-0.43366432,1.0
3.9169543,0.9042453,1.0
